syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at,all_instructors_kanji,all_instructors_kana
B000004320,2025,上級外国語Ｄ（コリア）,,経営学部,2年次～4年次,深草,後期　木３(B316),2,,2025-06-02 00:10:21,2025-06-01 15:10:22,森　貴実代,モリ　キミヨ
B000004330,2025,,,,,,,,,2025-06-01 22:07:14,2025-06-01 13:07:14,,
B000004340,2025,,,,,,,,,2025-06-01 22:07:28,2025-06-01 13:07:28,,
B000004350,2025,スポーツと経済,,経営学部,3年次～4年次,深草,前期　木１(B204),2,２０２０年度以降入学生対象,2025-06-02 00:10:21,2025-06-01 15:10:22,庄子　博人,ショウジ　ヒロト
B000004360,2025,,,,,,,,,2025-06-01 22:07:55,2025-06-01 13:07:55,,
B000004370,2025,スポーツマネジメント論,,経営学部,3年次～4年次,深草,前期　水２(B226),2,,2025-06-02 00:10:21,2025-06-01 15:10:22,松永　敬子,マツナガ　ケイコ
B000004380,2025,,,,,,,,,2025-06-01 22:08:00,2025-06-01 13:08:01,,
C000000100,2025,法学概論,現代日本の法制度,社会学部,2年次～4年次,深草,通年　水１(C104),4,,2025-06-02 00:10:23,2025-06-01 15:10:28,時本　義昭,トキモト　ヨシアキ
C000000200,2025,,,,,,,,,2025-06-01 22:08:08,2025-06-01 13:08:08,,
C000000300,2025,経済原論,価格と所得の理論を学ぶ,社会学部,2年次～4年次,深草,通年　水３(C105),4,,2025-06-02 00:11:04,2025-06-01 15:11:10,大塚　晴之,オオツカ　ハルユキ
C000000400,2025,日本史概説,,社会学部,2年次～4年次,深草,通年　水２(C110),4,,2025-06-02 00:11:03,2025-06-01 15:11:04,浅井　隆宏,アサイ　タカヒロ
C000000500,2025,外国史概説,世界の歴史と文化、その成り立ちと関係性,社会学部,2年次～4年次,深草,通年　金４(C107),4,,2025-06-02 00:11:05,2025-06-01 15:11:10,庄子　大亮,シヨウジ　ダイスケ
C000000600,2025,地誌,,社会学部,2年次～4年次,深草,通年　金４(C108),4,,2025-06-02 00:11:10,2025-06-01 15:11:12,西部　均,ニシベ　ヒトシ
C000000700,2025,哲学概論,尊厳・自由・共同体,社会学部,2年次～4年次,深草,通年　水１(C106),4,,2025-06-02 00:11:10,2025-06-01 15:11:12,柿本　佳美,カキモト　ヨシミ
C000000800,2025,,,,,,,,,2025-06-01 22:08:52,2025-06-01 13:08:52,,
C000000900,2025,,,,,,,,,2025-06-01 22:08:55,2025-06-01 13:08:55,,
C000001000,2025,,,,,,,,,2025-06-01 22:08:58,2025-06-01 13:08:58,,
C000001100,2025,,,,,,,,,2025-06-01 22:09:07,2025-06-01 13:09:07,,
C000001200,2025,仏教学概論,仏教の歴史と教理の基礎を学ぶ,社会学部,2年次～4年次,深草,通年　水１(C105),4,本願寺派教師資格課程,2025-06-02 00:11:10,2025-06-01 15:11:12,上野　隆平,ウエノ　リュウヘイ
C000001300,2025,真宗史,真宗教団史概説,社会学部,1年次～4年次,深草,通年　月５(C101),4,本願寺派教師資格課程,2025-06-02 00:11:10,2025-06-01 15:11:12,真名子　晃征,マナコ　アキマサ
C000001400,2025,,,,,,,,,2025-06-01 22:10:12,2025-06-01 13:10:12,,
C000001500,2025,教化法,浄土真宗における布教伝道－理論の考究と実践の修得－,社会学部,1年次～4年次,深草,通年　火５(C105),4,本願寺派教師資格課程,2025-06-02 00:11:10,2025-06-01 15:11:12,"加藤　真悟, 中川　大城, 宮部　雅文, 和氣　秀剛","カトウ　シンゴ, ナカガワ　オオキ, ミヤベ　マサフミ, ワケ　シュウゴウ"
C000001600,2025,,,,,,,,,2025-06-01 22:10:12,2025-06-01 13:10:12,,
C100000100,2025,社会調査入門,,社会学部,1年次～4年次,深草,前期　月２(C201),2,,2025-06-02 00:11:45,2025-06-01 15:11:46,猪瀬　優理,イノセ　ユリ
C100000101,2025,,,,,,,,,2025-06-01 22:10:12,2025-06-01 13:10:12,,
C100000102,2025,社会調査入門,,社会学部,1年次～4年次,深草,前期　月２(C201),2,,2025-06-02 00:11:47,2025-06-01 15:11:49,数実　浩佑,カズミ　コウスケ
C100000400,2025,社会学への招待,社会学の基礎を学ぶ,社会学部,1年次～4年次,深草,前期　水２(C202),2,,2025-06-02 00:11:51,2025-06-01 15:11:53,渡辺　めぐみ,ワタナベ　メグミ
C100000410,2025,社会学への招待,社会学の基礎を学ぶ,社会学部,1年次～4年次,深草,前期　水２(C201),2,,2025-06-02 00:11:55,2025-06-01 15:11:57,工藤　保則,クドウ　ヤスノリ
C100000420,2025,,,,,,,,,2025-06-01 22:11:12,2025-06-01 13:11:12,,
C100000600,2025,,,,,,,,,2025-06-01 22:11:12,2025-06-01 13:11:12,,
C100000610,2025,社会学の成立,近代市民社会の反省の学としての社会学の成立,社会学部,1年次～4年次,深草,後期　水２(C305),2,,2025-06-02 00:11:55,2025-06-01 15:11:57,清家　竜介,セイケ　リュウスケ
C100000800,2025,社会学の展開,代表的社会学者たちとその理論,社会学部,2年次～4年次,深草,前期　月３(C201),2,,2025-06-02 00:11:55,2025-06-01 15:11:57,清家　竜介,セイケ　リュウスケ
C100000810,2025,,,,,,,,,2025-06-01 22:11:15,2025-06-01 13:11:16,,
C100000900,2025,外書講読A,現代社会理論を読む,社会学部,2年次～4年次,深草,前期　木５(C204),2,,2025-06-02 00:11:55,2025-06-01 15:11:57,吉　深佳,キチ　シンカ
C100001000,2025,医療社会学,現代医療：その中心構造と支持構造，周縁領域,社会学部,3年次～4年次,深草,後期　月３(C306),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:11:59,2025-06-01 15:12:04,黒田　浩一郎,クロダ　コウイチロウ
C100001200,2025,比較社会論,異なる「価値観」を学ぶ,社会学部,3年次～4年次,深草,後期　月３(C303),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:24,2025-06-01 15:12:24,舟橋　健太,フナハシ　ケンタ
C100001201,2025,比較社会論,異なる「価値観」を学ぶ,社会学部,2年次～4年次,深草,後期　月３(C304),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51,舟橋　健太,フナハシ　ケンタ
C100001600,2025,カルチュラルスタディーズ,,社会学部,2年次～4年次,深草,後期　木３(C310),2,,2025-06-02 00:12:50,2025-06-01 15:12:51,藤下　由香里,フジシタ　ユカリ
C100001700,2025,社会問題の社会学,社会理論の構築およびこの理論から今日の社会における「社会問題」の理解,社会学部,2年次～4年次,深草,前期　月３(C205),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51,黒田　浩一郎,クロダ　コウイチロウ
C100001900,2025,,,,,,,,,2025-06-01 22:12:15,2025-06-01 13:12:15,,
C100001910,2025,社会意識論,社会変動と合理主義の登場と変遷,社会学部,3年次～4年次,深草,後期　水２(C307),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51,山本　哲司,ヤマモト　テツジ
C100002400,2025,環境社会学,環境社会学,社会学部,2年次～4年次,深草,後期　月３(C307),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:49,2025-06-01 15:12:51,閻　美芳,ヤン　メイファン
C100002600,2025,エスニシティ論,カテゴリーとアイデンティティ,社会学部,2年次～4年次,深草,後期　月４(C301),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:49,2025-06-01 15:12:51,舟橋　健太,フナハシ　ケンタ
C100002700,2025,,,,,,,,,2025-06-01 22:12:22,2025-06-01 13:12:22,,
C100002800,2025,コミュニケーション論,コミュニケーションと社会秩序,社会学部,2年次～4年次,深草,後期　木３(C312),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51,村澤　真保呂,ムラサワ　マホロ
C100002900,2025,,「家族とは何か」を考えよう,社会学部,2年次～4年次,オンライン,後期　木５(C306),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:49,2025-06-01 15:12:51,渡辺　めぐみ,ワタナベ　メグミ
C100003000,2025,,,,,,,,,2025-06-01 22:12:29,2025-06-01 13:12:29,,
C100003200,2025,アイデンティティ論,自己の社会学的探究,社会学部,3年次～4年次,深草,後期　金２(C301),2,,2025-06-02 00:13:29,2025-06-01 15:13:32,笹部　建,ササベ　タケル
C100003300,2025,考現学,,社会学部,3年次～4年次,深草,後期　月３(C309),2,,2025-06-02 00:13:29,2025-06-01 15:13:32,塩見　翔,シオミ　ショウ
C100003400,2025,市民社会論,日本における「市民社会」という問題,社会学部,3年次～4年次,深草,前期　水３(C201),2,,2025-06-02 00:13:29,2025-06-01 15:13:32,清家　竜介,セイケ　リュウスケ
C100003700,2025,社会調査情報処理実習A,,社会学部,2年次～4年次,深草,後期　火３(C309),1,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35,松岡　亮二,マツオカ　リョウジ
C100003800,2025,社会調査情報処理実習B,,社会学部,3年次～4年次,深草,前期　木３(C213),1,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35,松岡　亮二,マツオカ　リョウジ
C100004100,2025,社会調査実習,現代日本における若者の食と食餌,社会学部,3年次～4年次,深草,通年　火２(C102),4,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35,黒田　浩一郎,クロダ　コウイチロウ
C100004200,2025,社会調査実習,無印都市の社会学－－どこにでもある日常空間をフィールドワークする,社会学部,3年次～4年次,深草,通年　木２(C101),4,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35,工藤　保則,クドウ　ヤスノリ
C100004300,2025,社会調査実習,現代の若者と大学,社会学部,3年次～4年次,深草,通年　月１(C102),4,社会調査士課程科目,2025-06-02 00:13:35,2025-06-01 15:13:35,津島　昌弘,ツシマ　マサヒロ
C100004400,2025,社会調査実習,質的調査の実践,社会学部,3年次～4年次,深草,通年　木３(C115),4,社会調査士課程科目,2025-06-02 00:14:10,2025-06-01 15:14:13,渡辺　めぐみ,ワタナベ　メグミ
C100004600,2025,消費社会論,アメリカンポップスの歴史から見る消費社会の変遷,社会学部,3年次～4年次,深草,後期　火４(C324),2,,2025-06-02 00:14:10,2025-06-01 15:14:13,須羽　新二,スワ　シンジ
C100004700,2025,マスメディア論,マスメディアの読み解き方,社会学部,3年次～4年次,深草,後期　金３(C302),2,,2025-06-02 00:14:11,2025-06-01 15:14:13,笹部　建,ササベ　タケル
C100004800,2025,近代社会史Ａ,,社会学部,1年次～4年次,深草,前期　木５(C207),2,,2025-06-02 00:14:15,2025-06-01 15:14:17,舟木　徹男,フナキ　テツオ
C100004810,2025,,,,,,,,,2025-06-01 22:14:24,2025-06-01 13:14:24,,
C100005000,2025,近代社会史Ｂ,わたしたちの暮しの近代を考える,社会学部,1年次～4年次,深草,後期　木５(C309),2,,2025-06-02 00:14:14,2025-06-01 15:14:17,山本　哲司,ヤマモト　テツジ
C100005010,2025,近代社会史Ｂ,わたしたちの暮しの近代を考える,社会学部,1年次～4年次,深草,後期　木５(C310),2,,2025-06-02 00:14:14,2025-06-01 15:14:17,山本　哲司,ヤマモト　テツジ
C100005200,2025,近代社会史Ｃ,,社会学部,1年次～4年次,深草,後期　木５(C311),2,,2025-06-02 00:14:14,2025-06-01 15:14:17,舟木　徹男,フナキ　テツオ
C100005210,2025,近代社会史Ｃ,,社会学部,1年次～4年次,深草,後期　木５(C312),2,,2025-06-02 00:14:15,2025-06-01 15:14:17,舟木　徹男,フナキ　テツオ
C100005300,2025,民俗学,民俗学,社会学部,3年次～4年次,深草,後期　金２(C304),2,,2025-06-02 00:14:48,2025-06-01 15:14:48,木村　裕樹,キムラ　ヒロキ
C100005310,2025,民俗学,民俗学,社会学部,3年次～4年次,深草,後期　金２(C305),2,,2025-06-02 00:15:13,2025-06-01 15:15:15,木村　裕樹,キムラ　ヒロキ
C100005400,2025,,,,,,,,,2025-06-01 22:15:29,2025-06-01 13:15:29,,
C100005410,2025,歴史社会学,社会変動と生活の意味,社会学部,3年次～4年次,深草,前期　水３(C203),2,,2025-06-02 00:15:13,2025-06-01 15:15:15,山本　哲司,ヤマモト　テツジ
C100005500,2025,ジェンダーの社会学,ジェンダーの視点から社会を読み解く,社会学部,3年次～4年次,深草,前期　水３(C204),2,,2025-06-02 00:15:13,2025-06-01 15:15:15,渡辺　めぐみ,ワタナベ　メグミ
C100005610,2025,,,,,,,,,2025-06-01 22:16:43,2025-06-01 13:16:43,,
C100005611,2025,社会統計学Ⅰ,技術とツールとしての社会統計学,社会学部,1年次～4年次,深草,後期　月２(C306),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15,黒田　浩一郎,クロダ　コウイチロウ
C100005620,2025,社会統計学Ⅰ,技術とツールとしての社会統計学,社会学部,1年次～4年次,深草,後期　月２(C305),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15,津島　昌弘,ツシマ　マサヒロ
C100005621,2025,社会統計学Ⅰ,技術とツールとしての社会統計学,社会学部,1年次～4年次,深草,後期　月２(C307),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15,津島　昌弘,ツシマ　マサヒロ
C100005700,2025,,,,,,,,,2025-06-01 22:16:43,2025-06-01 13:16:43,,
C100005800,2025,質的調査法,質的調査法,社会学部,2年次～4年次,深草,前期　月３(C210),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15,閻　美芳,ヤン　メイファン
C100005900,2025,,,,,,,,,2025-06-01 22:16:44,2025-06-01 13:16:44,,
C100006000,2025,,,社会学部,3年次～4年次,深草,後期　木２(C311),2,,2025-06-02 00:15:13,2025-06-01 15:15:15,今野　勝幸,コンノ　カツユキ
C100006100,2025,,,,,,,,,2025-06-01 22:16:57,2025-06-01 13:16:57,,
C100006109,2025,スポーツ社会学,生涯スポーツの社会経済学,社会学部,1年次～4年次,深草,後期　水５(C399),2,,2025-06-02 00:15:48,2025-06-01 15:15:50,永松　昌樹,ナガマツ　マサキ
C100006200,2025,差別論,インドの「不可触民」問題を中心に,社会学部,2年次～4年次,深草,前期　月４(C211),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:15:49,2025-06-01 15:15:52,舟橋　健太,フナハシ　ケンタ
